lectin,gl_number,uniprot,glycotoucan_id,binding_intensity,stdev,source,concentration
WGA,GL_000042,P10968,G69804WT,28442.21,1707.56,CFG,1
WGA,GL_000042,P10968,G00057MO,28496.73,2372.18,CFG,1
WGA,GL_000042,P10968,G00041MO,29109.48,1995.64,CFG,1
WGA,GL_000042,P10968,G29487JS,29162.39,1146.21,CFG,1
WGA,GL_000042,P10968,G56038WC,30061.41,2066.40,CFG,1
WGA,GL_000042,P10968,G79089IH,30499.76,1671.34,CFG,1
WGA,GL_000042,P10968,G88274ER,30626.13,1319.05,CFG,1
WGA,GL_000042,P10968,G54118CT,30694.12,908.28,CFG,1
WGA,GL_000042,P10968,G57604VY,31190.48,1679.64,CFG,1
WGA,GL_000042,P10968,G67969KB,31541.41,657.97,CFG,1
WGA,GL_000042,P10968,G22865RK,31693.76,1182.82,CFG,1
WGA,GL_000042,P10968,G29489NE,31729.87,726.68,CFG,1
WGA,GL_000042,P10968,G04187IN,31813.17,5070.97,CFG,1
WGA,GL_000042,P10968,G61730RY,32015.86,802.37,CFG,1
WGA,GL_000042,P10968,G14900XK,32057.61,3035.57,CFG,1
WGA,GL_000042,P10968,G66916RU,32060.84,2130.61,CFG,1
WGA,GL_000042,P10968,G42666HT,32264.88,682.50,CFG,1
WGA,GL_000042,P10968,G74353FF,32701.97,3386.95,CFG,1
WGA,GL_000042,P10968,G76241TN,32835.54,1265.90,CFG,1
WGA,GL_000042,P10968,G96919WB,33187.15,1241.14,CFG,1
WGA,GL_000042,P10968,G84467IZ,33513.80,2622.25,CFG,1
WGA,GL_000042,P10968,G08872UM,34002.62,1045.22,CFG,1
WGA,GL_000042,P10968,G20744UW,34221.59,3204.78,CFG,1
WGA,GL_000042,P10968,G00057MO,34644.67,1775.32,CFG,1
WGA,GL_000042,P10968,G80313NY,34871.71,1678.11,CFG,1
WGA,GL_000042,P10968,G91227VL,34921.49,3491.99,CFG,1
WGA,GL_000042,P10968,G36698XD,35074.48,2590.51,CFG,1
WGA,GL_000042,P10968,G13773HT,35213.18,3892.78,CFG,1
WGA,GL_000042,P10968,G67017QK,35223.92,1412.86,CFG,1
WGA,GL_000042,P10968,G96865DJ,35298.08,3783.16,CFG,1
WGA,GL_000042,P10968,G18320HP,35307.90,4352.88,CFG,1
WGA,GL_000042,P10968,G73480MV,35718.33,851.01,CFG,1
WGA,GL_000042,P10968,G71793UG,35734.64,1218.47,CFG,1
WGA,GL_000042,P10968,G77252PU,36947.42,2043.30,CFG,1
WGA,GL_000042,P10968,G80156FT,37169.46,204.36,CFG,1
WGA,GL_000042,P10968,G96919WB,37282.35,1058.66,CFG,1
WGA,GL_000042,P10968,G70021TR,37842.22,2292.49,CFG,1
WGA,GL_000042,P10968,G42463OP,39284.55,2175.12,CFG,1
WGA,GL_000042,P10968,G60956VN,40499.88,3896.17,CFG,1
WGA,GL_000042,P10968,G03577YK,41521.02,2199.66,CFG,1
WGA,GL_000042,P10968,G20521BH,42460.16,795.01,CFG,1
WGA,GL_000042,P10968,G08396BF,-27.92,8.06,CFG,10
WGA,GL_000042,P10968,G92148WA,-25.79,8.97,CFG,10
WGA,GL_000042,P10968,G90672BM,-9.10,11.05,CFG,10
WGA,GL_000042,P10968,G55954SF,-3.55,5.01,CFG,10
WGA,GL_000042,P10968,G00033MO,-2.36,11.00,CFG,10
WGA,GL_000042,P10968,G57591KJ,0.08,5.65,CFG,10
WGA,GL_000042,P10968,G05252XR,0.78,6.22,CFG,10
WGA,GL_000042,P10968,G77477NL,0.92,2.84,CFG,10
WGA,GL_000042,P10968,G94435QH,1.04,10.91,CFG,10
WGA,GL_000042,P10968,G93899SO,1.19,6.28,CFG,10
WGA,GL_000042,P10968,G74709RD,1.54,6.33,CFG,10
WGA,GL_000042,P10968,G06873PC,1.61,5.48,CFG,10
WGA,GL_000042,P10968,G98544DH,1.71,6.41,CFG,10
WGA,GL_000042,P10968,G48740SL,1.82,5.28,CFG,10
WGA,GL_000042,P10968,G50068TE,2.09,3.90,CFG,10
WGA,GL_000042,P10968,G79389NT,3.84,3.54,CFG,10
WGA,GL_000042,P10968,G00056MO,3.84,4.44,CFG,10
WGA,GL_000042,P10968,G26555CS,3.91,3.87,CFG,10
WGA,GL_000042,P10968,G00035MO,3.97,4.67,CFG,10
WGA,GL_000042,P10968,G95894VW,4.11,7.24,CFG,10
WGA,GL_000042,P10968,G56682BC,4.20,9.17,CFG,10
WGA,GL_000042,P10968,G00050MO,4.23,7.82,CFG,10
WGA,GL_000042,P10968,G48558GR,4.41,2.93,CFG,10
WGA,GL_000042,P10968,G56682BC,4.52,1.52,CFG,10
WGA,GL_000042,P10968,G65562ZE,4.57,20.32,CFG,10
WGA,GL_000042,P10968,G61009EJ,4.59,14.35,CFG,10
WGA,GL_000042,P10968,G57784EB,4.62,4.03,CFG,10
WGA,GL_000042,P10968,G73991ZU,4.78,8.44,CFG,10
WGA,GL_000042,P10968,G54115JL,4.96,8.41,CFG,10
WGA,GL_000042,P10968,G00050MO,5.19,6.52,CFG,10
WGA,GL_000042,P10968,G34476JC,5.28,6.62,CFG,10
WGA,GL_000042,P10968,G47212KG,5.35,5.61,CFG,10
WGA,GL_000042,P10968,G40183QN,5.54,7.32,CFG,10
WGA,GL_000042,P10968,G01801SZ,5.59,8.94,CFG,10
WGA,GL_000042,P10968,G03229RU,5.80,5.67,CFG,10
WGA,GL_000042,P10968,G07411ON,5.81,4.94,CFG,10
WGA,GL_000042,P10968,G35446HX,5.86,12.66,CFG,10
WGA,GL_000042,P10968,G34861UP,6.09,3.21,CFG,10
WGA,GL_000042,P10968,G89673NK,6.13,5.77,CFG,10
WGA,GL_000042,P10968,G00068MO,6.16,7.88,CFG,10
WGA,GL_000042,P10968,G75789AR,6.20,9.06,CFG,10
WGA,GL_000042,P10968,G00031MO,6.22,5.42,CFG,10
WGA,GL_000042,P10968,G40696TO,6.89,11.34,CFG,10
WGA,GL_000042,P10968,G00048MO,6.95,12.27,CFG,10
WGA,GL_000042,P10968,G69728IZ,6.95,12.18,CFG,10
WGA,GL_000042,P10968,G47548GA,6.98,12.50,CFG,10
WGA,GL_000042,P10968,G00924FH,7.01,3.91,CFG,10
WGA,GL_000042,P10968,G22203BB,7.16,7.83,CFG,10
WGA,GL_000042,P10968,G47975BB,7.39,4.26,CFG,10
WGA,GL_000042,P10968,G18625KA,7.76,7.18,CFG,10
WGA,GL_000042,P10968,G02657AK,7.88,9.80,CFG,10
WGA,GL_000042,P10968,G35679TE,8.01,6.93,CFG,10
WGA,GL_000042,P10968,G78706CK,8.02,9.70,CFG,10
WGA,GL_000042,P10968,G59782MA,8.15,9.86,CFG,10
WGA,GL_000042,P10968,G49668VU,8.68,3.21,CFG,10
WGA,GL_000042,P10968,G40696TO,8.79,2.85,CFG,10
WGA,GL_000042,P10968,G27818GJ,8.99,5.29,CFG,10
WGA,GL_000042,P10968,G69522TI,9.22,6.03,CFG,10
WGA,GL_000042,P10968,G58590MR,9.35,2.73,CFG,10
WGA,GL_000042,P10968,G27947PN,9.41,9.03,CFG,10
WGA,GL_000042,P10968,G53869ZZ,9.44,11.59,CFG,10
WGA,GL_000042,P10968,G00091RT,9.55,2.73,CFG,10
WGA,GL_000042,P10968,G74917JX,9.59,6.17,CFG,10
WGA,GL_000042,P10968,G01534TU,9.61,3.81,CFG,10
WGA,GL_000042,P10968,G73578JC,9.75,5.55,CFG,10
WGA,GL_000042,P10968,G94983ZY,9.81,8.24,CFG,10
WGA,GL_000042,P10968,G76524PQ,9.99,14.05,CFG,10
WGA,GL_000042,P10968,G09588MX,10.00,11.90,CFG,10
WGA,GL_000042,P10968,G76763LN,10.03,6.89,CFG,10
WGA,GL_000042,P10968,G04497XO,10.04,8.84,CFG,10
WGA,GL_000042,P10968,G78074HX,10.44,8.59,CFG,10
WGA,GL_000042,P10968,G65997KL,10.55,4.71,CFG,10
WGA,GL_000042,P10968,G47649ZW,10.77,10.55,CFG,10
WGA,GL_000042,P10968,G91317CD,11.09,12.99,CFG,10
WGA,GL_000042,P10968,G93468NI,11.12,4.88,CFG,10
WGA,GL_000042,P10968,G50850NI,11.15,5.25,CFG,10
WGA,GL_000042,P10968,G53266MQ,11.18,2.70,CFG,10
WGA,GL_000042,P10968,G90333CG,11.35,16.97,CFG,10
WGA,GL_000042,P10968,G79654JL,11.38,5.55,CFG,10
WGA,GL_000042,P10968,G65112QB,11.95,7.41,CFG,10
WGA,GL_000042,P10968,G76362LL,12.07,16.24,CFG,10
WGA,GL_000042,P10968,G24432YB,12.23,12.09,CFG,10
WGA,GL_000042,P10968,G14829OL,12.79,6.43,CFG,10
WGA,GL_000042,P10968,G61435KZ,12.80,7.53,CFG,10
WGA,GL_000042,P10968,G24684AO,13.10,16.42,CFG,10
WGA,GL_000042,P10968,G47548GA,13.19,1.94,CFG,10
WGA,GL_000042,P10968,G51855ZY,13.20,3.45,CFG,10
WGA,GL_000042,P10968,G55718HL,13.21,6.89,CFG,10
WGA,GL_000042,P10968,G33986KK,13.22,6.95,CFG,10
WGA,GL_000042,P10968,G82348BZ,13.27,1.84,CFG,10
WGA,GL_000042,P10968,G61399NC,13.29,2.26,CFG,10
WGA,GL_000042,P10968,G07357YR,13.44,8.24,CFG,10
WGA,GL_000042,P10968,G00049MO,13.62,13.75,CFG,10
WGA,GL_000042,P10968,G11647UD,13.85,13.08,CFG,10
WGA,GL_000042,P10968,G59782MA,13.88,4.91,CFG,10
WGA,GL_000042,P10968,G84224TW,14.04,8.21,CFG,10
WGA,GL_000042,P10968,G67646HL,14.12,5.36,CFG,10
WGA,GL_000042,P10968,G66367EU,14.17,14.23,CFG,10
WGA,GL_000042,P10968,G57247BR,14.22,8.89,CFG,10
WGA,GL_000042,P10968,G91532KA,14.38,10.84,CFG,10
WGA,GL_000042,P10968,G13034PC,14.51,12.40,CFG,10
WGA,GL_000042,P10968,G41033YN,14.99,13.57,CFG,10
WGA,GL_000042,P10968,G02522JF,14.99,9.38,CFG,10
WGA,GL_000042,P10968,G95595RA,15.12,11.08,CFG,10
WGA,GL_000042,P10968,G30207PZ,15.17,6.94,CFG,10
WGA,GL_000042,P10968,G28868ZC,15.23,5.70,CFG,10
WGA,GL_000042,P10968,G21808VY,15.53,5.35,CFG,10
WGA,GL_000042,P10968,G49542DJ,15.86,18.49,CFG,10
WGA,GL_000042,P10968,G08539FO,16.01,4.82,CFG,10
WGA,GL_000042,P10968,G16777TF,16.05,9.58,CFG,10
WGA,GL_000042,P10968,G13626XX,16.28,6.72,CFG,10
WGA,GL_000042,P10968,G09520ZQ,16.40,9.67,CFG,10
WGA,GL_000042,P10968,G81516LH,16.58,8.53,CFG,10
WGA,GL_000042,P10968,G66163TI,16.60,4.55,CFG,10
WGA,GL_000042,P10968,G11423ZI,16.71,13.57,CFG,10
WGA,GL_000042,P10968,G70573KH,17.09,6.55,CFG,10
WGA,GL_000042,P10968,G08806VI,17.14,5.99,CFG,10
WGA,GL_000042,P10968,G56052QV,17.30,14.87,CFG,10
WGA,GL_000042,P10968,G00619DD,17.49,20.90,CFG,10
WGA,GL_000042,P10968,G38999IM,17.78,15.58,CFG,10
WGA,GL_000042,P10968,G11687NW,18.02,9.86,CFG,10
WGA,GL_000042,P10968,G43784HS,18.48,16.66,CFG,10
WGA,GL_000042,P10968,G31152NK,18.51,5.82,CFG,10
WGA,GL_000042,P10968,G00052MO,18.60,11.49,CFG,10
WGA,GL_000042,P10968,G92147YE,18.63,21.87,CFG,10
WGA,GL_000042,P10968,G28693FR,18.92,4.31,CFG,10
WGA,GL_000042,P10968,G76571JT,19.06,11.89,CFG,10
WGA,GL_000042,P10968,G25225ZP,19.16,6.20,CFG,10
WGA,GL_000042,P10968,G80587NA,19.22,11.47,CFG,10
WGA,GL_000042,P10968,G96655MP,19.22,4.08,CFG,10
WGA,GL_000042,P10968,G58980LZ,19.25,12.13,CFG,10
WGA,GL_000042,P10968,G04624DG,19.25,5.45,CFG,10
WGA,GL_000042,P10968,G39023AU,19.28,8.88,CFG,10
WGA,GL_000042,P10968,G22418PV,19.31,20.86,CFG,10
WGA,GL_000042,P10968,G64050LH,19.92,10.34,CFG,10
WGA,GL_000042,P10968,G14716ZB,19.95,10.65,CFG,10
WGA,GL_000042,P10968,G96881BQ,20.16,6.80,CFG,10
WGA,GL_000042,P10968,G01245TU,20.62,16.26,CFG,10
WGA,GL_000042,P10968,G58399HX,20.96,5.55,CFG,10
WGA,GL_000042,P10968,G59754DB,21.06,10.08,CFG,10
WGA,GL_000042,P10968,G41245OZ,21.57,13.54,CFG,10
WGA,GL_000042,P10968,G84224TW,21.87,20.45,CFG,10
WGA,GL_000042,P10968,G02747VH,22.16,12.20,CFG,10
WGA,GL_000042,P10968,G88313DY,22.85,16.56,CFG,10
WGA,GL_000042,P10968,G41052GC,22.87,8.27,CFG,10
WGA,GL_000042,P10968,G00031MO,23.16,10.55,CFG,10
WGA,GL_000042,P10968,G00047MO,23.24,8.20,CFG,10
WGA,GL_000042,P10968,G41372SJ,23.27,18.68,CFG,10
WGA,GL_000042,P10968,G99053DY,23.37,12.25,CFG,10
WGA,GL_000042,P10968,G69211UR,23.42,15.02,CFG,10
WGA,GL_000042,P10968,G50645ZL,23.47,17.58,CFG,10
WGA,GL_000042,P10968,G78706CK,23.94,17.56,CFG,10
WGA,GL_000042,P10968,G10488WF,24.14,6.29,CFG,10
WGA,GL_000042,P10968,G91237TK,24.26,19.20,CFG,10
WGA,GL_000042,P10968,G96487RC,24.29,14.03,CFG,10
WGA,GL_000042,P10968,G00031MO,24.36,15.86,CFG,10
WGA,GL_000042,P10968,G41722LN,24.55,14.24,CFG,10
WGA,GL_000042,P10968,G52880ZN,24.55,17.10,CFG,10
WGA,GL_000042,P10968,G09938IH,24.73,19.92,CFG,10
WGA,GL_000042,P10968,G26555CS,24.78,9.60,CFG,10
WGA,GL_000042,P10968,G00052MO,24.83,11.60,CFG,10
WGA,GL_000042,P10968,G08176ZW,24.84,9.99,CFG,10
WGA,GL_000042,P10968,G37184KW,24.92,17.52,CFG,10
WGA,GL_000042,P10968,G99454KR,24.95,9.94,CFG,10
WGA,GL_000042,P10968,G22708NH,25.09,8.86,CFG,10
WGA,GL_000042,P10968,G52173UV,25.32,36.94,CFG,10
WGA,GL_000042,P10968,G17963KW,25.32,14.94,CFG,10
WGA,GL_000042,P10968,G19524AS,25.69,7.45,CFG,10
WGA,GL_000042,P10968,G57884AX,25.97,8.40,CFG,10
WGA,GL_000042,P10968,G64271BN,26.34,18.88,CFG,10
WGA,GL_000042,P10968,G76355TG,26.41,6.56,CFG,10
WGA,GL_000042,P10968,G32081WS,26.63,17.13,CFG,10
WGA,GL_000042,P10968,G78818SP,26.89,4.50,CFG,10
WGA,GL_000042,P10968,G94435QH,27.81,8.45,CFG,10
WGA,GL_000042,P10968,G51080VE,27.87,4.14,CFG,10
WGA,GL_000042,P10968,G26166QH,27.97,9.69,CFG,10
WGA,GL_000042,P10968,G04497XO,28.04,11.69,CFG,10
WGA,GL_000042,P10968,G28868ZC,28.79,20.60,CFG,10
WGA,GL_000042,P10968,G87492XO,29.13,20.21,CFG,10
WGA,GL_000042,P10968,G12187FG,29.13,7.42,CFG,10
WGA,GL_000042,P10968,G46222DM,29.26,11.91,CFG,10
WGA,GL_000042,P10968,G23567MS,29.63,12.49,CFG,10
WGA,GL_000042,P10968,G28052FT,30.15,24.13,CFG,10
WGA,GL_000042,P10968,G12103ES,30.18,10.23,CFG,10
WGA,GL_000042,P10968,G46677TE,30.36,4.81,CFG,10
WGA,GL_000042,P10968,G12661AN,30.68,10.50,CFG,10
WGA,GL_000042,P10968,G25707UW,30.70,15.49,CFG,10
WGA,GL_000042,P10968,G98465JN,30.89,17.61,CFG,10
WGA,GL_000042,P10968,G63337SS,31.16,19.41,CFG,10
WGA,GL_000042,P10968,G00037MO,31.16,12.57,CFG,10
WGA,GL_000042,P10968,G73578JC,31.55,11.40,CFG,10
WGA,GL_000042,P10968,G90562PB,32.12,11.51,CFG,10
WGA,GL_000042,P10968,G71994UD,32.14,13.45,CFG,10
WGA,GL_000042,P10968,G84824ZO,32.64,26.43,CFG,10
WGA,GL_000042,P10968,G52068VK,32.70,28.84,CFG,10
WGA,GL_000042,P10968,G21354HK,32.90,18.09,CFG,10
WGA,GL_000042,P10968,G23046QV,32.93,12.81,CFG,10
WGA,GL_000042,P10968,G12637ID,32.96,10.84,CFG,10
WGA,GL_000042,P10968,G04624DG,33.01,5.50,CFG,10
WGA,GL_000042,P10968,G09397NL,33.18,11.45,CFG,10
WGA,GL_000042,P10968,G57891XD,33.77,9.26,CFG,10
WGA,GL_000042,P10968,G72548RZ,33.81,9.95,CFG,10
WGA,GL_000042,P10968,G38859XU,34.27,10.41,CFG,10
WGA,GL_000042,P10968,G65889KE,34.43,17.69,CFG,10
WGA,GL_000042,P10968,G00035MO,34.66,13.42,CFG,10
WGA,GL_000042,P10968,G87918MK,36.28,15.52,CFG,10
WGA,GL_000042,P10968,G48120WX,36.28,28.67,CFG,10
WGA,GL_000042,P10968,G73971ME,36.54,26.13,CFG,10
WGA,GL_000042,P10968,G60713GB,37.10,22.11,CFG,10
WGA,GL_000042,P10968,G32723SL,37.41,14.90,CFG,10
WGA,GL_000042,P10968,G67272YR,37.69,23.18,CFG,10
WGA,GL_000042,P10968,G49322HB,37.91,10.40,CFG,10
WGA,GL_000042,P10968,G21705YX,39.68,12.03,CFG,10
WGA,GL_000042,P10968,G66120GK,39.86,42.01,CFG,10
WGA,GL_000042,P10968,G96881BQ,40.85,12.32,CFG,10
WGA,GL_000042,P10968,G21856LC,41.66,14.58,CFG,10
WGA,GL_000042,P10968,G59126YU,42.01,21.24,CFG,10
WGA,GL_000042,P10968,G09183JD,42.03,40.99,CFG,10
WGA,GL_000042,P10968,G63069TR,42.09,13.91,CFG,10
WGA,GL_000042,P10968,G88696BY,42.90,21.21,CFG,10
WGA,GL_000042,P10968,G54826OZ,43.30,14.17,CFG,10
WGA,GL_000042,P10968,G71121NN,44.68,23.64,CFG,10
WGA,GL_000042,P10968,G00051MO,44.88,15.04,CFG,10
WGA,GL_000042,P10968,G91532KA,45.19,25.47,CFG,10
WGA,GL_000042,P10968,G95742RK,46.83,6.05,CFG,10
WGA,GL_000042,P10968,G88356HA,46.98,42.03,CFG,10
WGA,GL_000042,P10968,G48898TH,49.36,2.47,CFG,10
WGA,GL_000042,P10968,G97249VB,50.08,9.04,CFG,10
WGA,GL_000042,P10968,G31734OS,50.23,2.03,CFG,10
WGA,GL_000042,P10968,G57321FI,50.72,30.73,CFG,10
WGA,GL_000042,P10968,G08107SW,51.94,20.48,CFG,10
WGA,GL_000042,P10968,G76355TG,55.17,16.97,CFG,10
WGA,GL_000042,P10968,G90423CD,57.62,15.73,CFG,10
WGA,GL_000042,P10968,G00059MO,60.46,26.04,CFG,10
WGA,GL_000042,P10968,G00047MO,62.20,26.25,CFG,10
WGA,GL_000042,P10968,G76861MB,63.15,27.37,CFG,10
WGA,GL_000042,P10968,G00051MO,63.92,30.45,CFG,10
WGA,GL_000042,P10968,G97894OW,64.90,21.52,CFG,10
WGA,GL_000042,P10968,G14014EQ,65.19,14.75,CFG,10
WGA,GL_000042,P10968,G52713HV,65.43,26.87,CFG,10
WGA,GL_000042,P10968,G47325QT,65.57,27.42,CFG,10
WGA,GL_000042,P10968,G98369DU,67.15,21.12,CFG,10
WGA,GL_000042,P10968,G36476BA,67.43,12.37,CFG,10
WGA,GL_000042,P10968,G91237TK,68.03,39.11,CFG,10
WGA,GL_000042,P10968,G58827HR,68.08,24.07,CFG,10
WGA,GL_000042,P10968,G60230HH,68.19,14.20,CFG,10
WGA,GL_000042,P10968,G94211YR,68.95,6.37,CFG,10
WGA,GL_000042,P10968,G13413XO,73.26,54.78,CFG,10
WGA,GL_000042,P10968,G29440SE,77.04,7.85,CFG,10
WGA,GL_000042,P10968,G34356AA,78.47,39.82,CFG,10
WGA,GL_000042,P10968,G74840NI,88.72,20.89,CFG,10
WGA,GL_000042,P10968,G71124KE,92.32,12.85,CFG,10
WGA,GL_000042,P10968,G79535HZ,93.64,24.27,CFG,10
WGA,GL_000042,P10968,G05562YT,94.55,15.75,CFG,10
WGA,GL_000042,P10968,G66271TT,99.37,22.94,CFG,10
WGA,GL_000042,P10968,G93612YS,99.93,27.30,CFG,10
WGA,GL_000042,P10968,G19134QI,100.66,57.91,CFG,10
WGA,GL_000042,P10968,G12518FG,102.62,35.40,CFG,10
WGA,GL_000042,P10968,G14344KX,102.98,20.33,CFG,10
WGA,GL_000042,P10968,G07819HC,106.63,30.73,CFG,10
WGA,GL_000042,P10968,G56749GV,116.00,12.48,CFG,10
WGA,GL_000042,P10968,G00767OE,138.61,55.15,CFG,10
WGA,GL_000042,P10968,G61491DK,144.72,19.28,CFG,10
WGA,GL_000042,P10968,G97763JB,145.80,19.52,CFG,10
WGA,GL_000042,P10968,G28148HG,147.64,46.63,CFG,10
WGA,GL_000042,P10968,G46503KK,171.67,20.08,CFG,10
WGA,GL_000042,P10968,G09546QO,177.79,29.48,CFG,10
WGA,GL_000042,P10968,G25562BM,184.89,60.19,CFG,10
WGA,GL_000042,P10968,G50850NI,188.47,41.60,CFG,10
WGA,GL_000042,P10968,G20044TD,191.54,30.03,CFG,10
WGA,GL_000042,P10968,G13058JI,191.95,47.18,CFG,10
WGA,GL_000042,P10968,G00041MO,200.95,71.97,CFG,10
WGA,GL_000042,P10968,G32254QI,203.61,33.41,CFG,10
WGA,GL_000042,P10968,G07932PU,223.50,26.43,CFG,10
WGA,GL_000042,P10968,G39509DP,233.52,69.07,CFG,10
WGA,GL_000042,P10968,G80062GG,237.48,84.88,CFG,10
WGA,GL_000042,P10968,G30586ZX,237.50,57.59,CFG,10
WGA,GL_000042,P10968,G11457RF,245.16,34.68,CFG,10
WGA,GL_000042,P10968,G58161NS,262.64,5.02,CFG,10
WGA,GL_000042,P10968,G06714AG,271.54,35.15,CFG,10
WGA,GL_000042,P10968,G71142DF,274.60,54.90,CFG,10
WGA,GL_000042,P10968,G33476GF,275.87,40.39,CFG,10
WGA,GL_000042,P10968,G31734OS,293.33,68.12,CFG,10
WGA,GL_000042,P10968,G85608AG,302.13,21.83,CFG,10
WGA,GL_000042,P10968,G30627OI,319.43,47.97,CFG,10
WGA,GL_000042,P10968,G24095BS,361.77,37.14,CFG,10
WGA,GL_000042,P10968,G75389VS,367.46,128.32,CFG,10
WGA,GL_000042,P10968,G35382VN,375.99,41.13,CFG,10
WGA,GL_000042,P10968,G80858MF,410.67,81.23,CFG,10
WGA,GL_000042,P10968,G01614ZM,412.38,48.25,CFG,10
WGA,GL_000042,P10968,G28663KH,436.03,109.71,CFG,10
WGA,GL_000042,P10968,G28659UB,450.14,35.44,CFG,10
WGA,GL_000042,P10968,G57675TR,456.51,37.06,CFG,10
WGA,GL_000042,P10968,G73646HZ,458.01,4.93,CFG,10
WGA,GL_000042,P10968,G36972EH,463.15,78.08,CFG,10
WGA,GL_000042,P10968,G23438NR,484.30,394.88,CFG,10
WGA,GL_000042,P10968,G92115PW,525.95,51.55,CFG,10
WGA,GL_000042,P10968,G94173VC,557.22,115.11,CFG,10
WGA,GL_000042,P10968,G40025AL,576.73,157.25,CFG,10
WGA,GL_000042,P10968,G00056MO,581.05,138.17,CFG,10
WGA,GL_000042,P10968,G58896AZ,592.38,119.98,CFG,10
WGA,GL_000042,P10968,G96852SM,636.96,54.30,CFG,10
WGA,GL_000042,P10968,G45359RY,639.91,133.11,CFG,10
WGA,GL_000042,P10968,G01614ZM,643.99,131.52,CFG,10
WGA,GL_000042,P10968,G11998FO,644.72,32.81,CFG,10
WGA,GL_000042,P10968,G00053MO,686.46,56.62,CFG,10
WGA,GL_000042,P10968,G46776WR,701.31,198.74,CFG,10
WGA,GL_000042,P10968,G58169ID,703.99,84.31,CFG,10
WGA,GL_000042,P10968,G35116BF,715.67,31.01,CFG,10
WGA,GL_000042,P10968,G97834OQ,771.97,357.28,CFG,10
WGA,GL_000042,P10968,G51162XR,840.45,57.15,CFG,10
WGA,GL_000042,P10968,G61459JW,853.61,101.43,CFG,10
WGA,GL_000042,P10968,G18938DW,869.10,39.85,CFG,10
WGA,GL_000042,P10968,G41052GC,871.16,221.68,CFG,10
WGA,GL_000042,P10968,G46568RJ,879.80,310.20,CFG,10
WGA,GL_000042,P10968,G31865AG,887.57,182.56,CFG,10
WGA,GL_000042,P10968,G09921WG,888.29,57.93,CFG,10
WGA,GL_000042,P10968,G65562ZE,898.76,396.07,CFG,10
WGA,GL_000042,P10968,G58896AZ,901.17,75.55,CFG,10
WGA,GL_000042,P10968,G00054MO,994.30,71.23,CFG,10
WGA,GL_000042,P10968,G55220VL,1081.42,105.98,CFG,10
WGA,GL_000042,P10968,G00054MO,1174.93,112.66,CFG,10
WGA,GL_000042,P10968,G73932YR,1177.83,115.34,CFG,10
WGA,GL_000042,P10968,G03044ED,1202.69,75.19,CFG,10
WGA,GL_000042,P10968,G18988VX,1269.14,85.29,CFG,10
WGA,GL_000042,P10968,G84467IZ,1415.75,206.27,CFG,10
WGA,GL_000042,P10968,G86537AD,1423.92,122.70,CFG,10
WGA,GL_000042,P10968,G04026JU,1561.86,123.10,CFG,10
WGA,GL_000042,P10968,G22768VO,1574.14,424.18,CFG,10
WGA,GL_000042,P10968,G58232XB,1804.17,68.97,CFG,10
WGA,GL_000042,P10968,G55144QZ,1851.57,64.24,CFG,10
WGA,GL_000042,P10968,G32889SE,1866.08,183.60,CFG,10
WGA,GL_000042,P10968,G17779DH,1935.93,289.72,CFG,10
WGA,GL_000042,P10968,G87687NN,1997.60,579.47,CFG,10
WGA,GL_000042,P10968,G97831QV,2062.47,160.38,CFG,10
WGA,GL_000042,P10968,G25407RZ,2104.97,398.96,CFG,10
WGA,GL_000042,P10968,G87813TS,2115.32,189.16,CFG,10
WGA,GL_000042,P10968,G46776WR,2243.75,205.41,CFG,10
WGA,GL_000042,P10968,G03629LR,2257.93,115.70,CFG,10
WGA,GL_000042,P10968,G84467IZ,2307.36,172.76,CFG,10
WGA,GL_000042,P10968,G80393PG,2454.37,122.70,CFG,10
WGA,GL_000042,P10968,G69440RD,2469.50,426.36,CFG,10
WGA,GL_000042,P10968,G50318MT,2507.78,223.46,CFG,10
WGA,GL_000042,P10968,G08157XK,2538.01,339.74,CFG,10
WGA,GL_000042,P10968,G04791QM,2694.15,639.50,CFG,10
WGA,GL_000042,P10968,G36123IU,2832.29,351.54,CFG,10
WGA,GL_000042,P10968,G57729TT,2834.29,821.28,CFG,10
WGA,GL_000042,P10968,G48440GN,2866.94,415.06,CFG,10
WGA,GL_000042,P10968,G75472OU,2905.35,1108.82,CFG,10
WGA,GL_000042,P10968,G62112AO,2949.66,160.61,CFG,10
WGA,GL_000042,P10968,G87360NI,2967.13,403.29,CFG,10
WGA,GL_000042,P10968,G65832SQ,3054.30,73.62,CFG,10
WGA,GL_000042,P10968,G06239NA,3140.47,304.80,CFG,10
WGA,GL_000042,P10968,G81085EP,3372.61,524.64,CFG,10
WGA,GL_000042,P10968,G62117RR,3656.90,1069.10,CFG,10
WGA,GL_000042,P10968,G40702WU,3713.68,485.34,CFG,10
WGA,GL_000042,P10968,G61010HE,3755.93,221.96,CFG,10
WGA,GL_000042,P10968,G18320HP,4076.81,247.41,CFG,10
WGA,GL_000042,P10968,G83666FZ,4287.58,428.98,CFG,10
WGA,GL_000042,P10968,G52360ZJ,4518.30,445.15,CFG,10
WGA,GL_000042,P10968,G42930YG,4637.22,508.56,CFG,10
WGA,GL_000042,P10968,G91827TX,4684.54,701.01,CFG,10
WGA,GL_000042,P10968,G80966KZ,4786.45,523.70,CFG,10
WGA,GL_000042,P10968,G24896TK,4965.27,539.46,CFG,10
